"V1";"V2";"V3";"V4";"V5";"V6"
" 0";" 13";" 0.00";" -2.003";"been";"1.570076e-01"
" 0";" 13";" 0.00";" -2.003";"best";"1.570076e-01"
" 0";" 13";" 0.00";" -2.003";"first";"1.570076e-01"
"*";"*";"*";"*";"*";"*"
"10";"141";"7.09";"-5.712";"*year_2011-01-01";"0.01685059"
"**";"classe";"5";"**";"";""
"****";"120";"663";"18.1";"****";""
"75";"501";"14.97";"-13.547";"humanity";"0.0002327188"
"27";"219";"12.33";" -7.347";"technology";"0.0067187585"
"24";"198";"12.12";" -6.807";"research";"0.0090819885"
"21";"178";"11.80";" -6.519";"tool";"0.0106741246"
" 0";" 26";" 0.00";" -5.980";"interdisciplinary";"0.0144658760"
" 5";" 68";" 7.35";" -5.903";"compute";"0.0151126277"
" 2";" 44";" 4.55";" -5.841";"information";"0.0156598878"
" 1";" 35";" 2.86";" -5.791";"community";"0.0161058189"
" 1";" 32";" 3.12";" -5.086";"apply";"0.0241179405"
" 6";" 71";" 8.45";" -4.994";"medium";"0.0254356648"
" 2";" 39";" 5.13";" -4.703";"develop";"0.0301034922"
" 1";" 30";" 3.33";" -4.622";"literature";"0.0315672653"
" 1";" 29";" 3.45";" -4.392";"social";"0.0361172370"
" 0";" 19";" 0.00";" -4.323";"enable";"0.0376055379"
" 3";" 44";" 6.82";" -4.046";"scholar";"0.0442714930"
" 1";" 27";" 3.70";" -3.935";"resource";"0.0472922428"
" 1";" 27";" 3.70";" -3.935";"creation";"0.0472922428"
" 1";" 26";" 3.85";" -3.709";"ask";"0.0541272410"
" 1";" 25";" 4.00";" -3.484";"share";"0.0619614719"
" 2";" 33";" 6.06";" -3.396";"critical";"0.0653727518"
" 2";" 33";" 6.06";" -3.396";"activity";"0.0653727518"
" 0";" 15";" 0.00";" -3.392";"perspective";"0.0655272923"
" 0";" 15";" 0.00";" -3.392";"philosophy";"0.0655272923"
" 5";" 55";" 9.09";" -3.283";"application";"0.0699795742"
" 3";" 40";" 7.50";" -3.226";"computational";"0.0724637925"
" 2";" 32";" 6.25";" -3.185";"subject";"0.0743255929"
" 0";" 14";" 0.00";" -3.161";"combine";"0.0754325118"
" 1";" 23";" 4.35";" -3.040";"base";"0.0812541616"
" 0";" 13";" 0.00";" -2.930";"environment";"0.0869266669"
" 0";" 13";" 0.00";" -2.930";"dissemination";"0.0869266669"
"77";"468";"16.45";" -2.910";"digital";"0.0880206085"
" 1";" 22";" 4.55";" -2.820";"development";"0.0930903880"
" 1";" 22";" 4.55";" -2.820";"support";"0.0930903880"
" 0";" 12";" 0.00";" -2.701";"topic";"0.1002968213"
" 0";" 12";" 0.00";" -2.701";"condition";"0.1002968213"
" 1";" 21";" 4.76";" -2.603";"technique";"0.1066907733"
" 0";" 11";" 0.00";" -2.472";"result";"0.1158939151"
" 0";" 11";" 0.00";" -2.472";"record";"0.1158939151"
" 0";" 11";" 0.00";" -2.472";"literary";"0.1158939151"
" 0";" 11";" 0.00";" -2.472";"power";"0.1158939151"
" 0";" 10";" 0.00";" -2.244";"english";"0.1341520092"
" 0";" 10";" 0.00";" -2.244";"increase";"0.1341520092"
" 0";" 10";" 0.00";" -2.244";"advance";"0.1341520092"
" 0";" 10";" 0.00";" -2.244";"possibility";"0.1341520092"
" 0";" 10";" 0.00";" -2.244";"facilitate";"0.1341520092"
"18";"132";"13.64";" -2.215";"study";"0.1366955021"
" 1";" 19";" 5.26";" -2.174";"collaboration";"0.1403362982"
" 6";" 55";"10.91";" -2.092";"human";"0.1480861731"
" 0";"  9";" 0.00";" -2.016";"society";"0.1556157640"
" 0";"  9";" 0.00";" -2.016";"future";"0.1556157640"
" 0";"  9";" 0.00";" -2.016";"preservation";"0.1556157640"
" 0";"  9";" 0.00";" -2.016";"internet";"0.1556157640"
" 0";"  9";" 0.00";" -2.016";"examine";"0.1556157640"
" 0";"  9";" 0.00";" -2.016";"collaborate";"0.1556157640"
" 0";"  9";" 0.00";" -2.016";"pursuit";"0.1556157640"
" 0";"  9";" 0.00";" -2.016";"encourage";"0.1556157640"
"*****";"*";"*";"*";"*";"*"
"84";"516";"16.28";"-5.203";"and";"0.02254657"
" 3";" 38";" 7.89";"-2.832";"between";"0.09241082"
"15";"115";"13.04";"-2.399";"use";"0.12138173"
"*";"*";"*";"*";"*";"*"
"26";"200";"13.00";"-5.024";"*year_2012-01-01";"0.02499466"
" 5";" 60";" 8.33";"-4.245";"*year_2010-01-01";"0.03937327"
"**";"classe";"6";"**";"";""
"****";"49";"663";"7.39";"****";""
" 0";" 73";"0.00";"-6.547";"practice";"0.01050881"
"30";"501";"5.99";"-5.894";"humanity";"0.01519588"
" 1";" 77";"1.30";"-4.724";"discipline";"0.02974981"
" 3";"111";"2.70";"-4.281";"method";"0.03854514"
" 1";" 68";"1.47";"-3.880";"scholarship";"0.04886752"
" 0";" 40";"0.00";"-3.397";"computational";"0.06530965"
" 0";" 39";"0.00";"-3.307";"develop";"0.06898946"
" 2";" 79";"2.53";"-3.094";"define";"0.07859366"
" 3";" 97";"3.09";"-3.066";"field";"0.07992345"
" 0";" 33";"0.00";"-2.771";"engage";"0.09595630"
" 1";" 55";"1.82";"-2.721";"application";"0.09903530"
" 1";" 50";"2.00";"-2.296";"methodology";"0.12970949"
" 0";" 26";"0.00";"-2.160";"ask";"0.14168073"
" 0";" 25";"0.00";"-2.073";"process";"0.14989761"
"*****";"*";"*";"*";"*";"*"
"0";"31";"0.00";"-2.595";"within";"0.1071818"
"1";"51";"1.96";"-2.380";"do";"0.1228993"
"0";"28";"0.00";"-2.333";"such";"0.1266528"
"*";"*";"*";"*";"*";"*"
"10";"200";"5";"-2.391";"*year_2012-01-01";"0.1220024"
"**";"classe";"7";"**";"";""
"****";"123";"663";"18.55";"****";""
"21";"198";"10.61";"-11.796";"research";"0.0005934631"
" 0";" 33";" 0.00";" -7.910";"engage";"0.0049151487"
" 9";" 93";" 9.68";" -5.638";"question";"0.0175721269"
"19";"156";"12.18";" -5.483";"dh";"0.0192069255"
" 1";" 27";" 3.70";" -4.107";"resource";"0.0427110615"
" 3";" 43";" 6.98";" -4.077";"inquiry";"0.0434607084"
" 0";" 17";" 0.00";" -3.974";"time";"0.0462045133"
" 4";" 49";" 8.16";" -3.779";"humanistic";"0.0518940371"
" 1";" 23";" 4.35";" -3.181";"find";"0.0744790613"
" 0";" 13";" 0.00";" -3.020";"dissemination";"0.0822265636"
" 1";" 22";" 4.55";" -2.954";"part";"0.0856435904"
" 1";" 22";" 4.55";" -2.954";"development";"0.0856435904"
" 0";" 12";" 0.00";" -2.784";"offer";"0.0952269079"
" 0";" 11";" 0.00";" -2.548";"software";"0.1104460522"
" 2";" 28";" 7.14";" -2.518";"build";"0.1125205243"
" 1";" 20";" 5.00";" -2.507";"public";"0.1133766007"
" 0";" 10";" 0.00";" -2.313";"innovative";"0.1283243229"
" 0";" 10";" 0.00";" -2.313";"day";"0.1283243229"
" 8";" 68";"11.76";" -2.310";"teach";"0.1285354060"
" 0";"  9";" 0.00";" -2.078";"expression";"0.1494152045"
" 0";"  9";" 0.00";" -2.078";"inform";"0.1494152045"
" 0";"  9";" 0.00";" -2.078";"education";"0.1494152045"
" 0";"  9";" 0.00";" -2.078";"collaborate";"0.1494152045"
" 0";"  9";" 0.00";" -2.078";"http";"0.1494152045"
" 0";"  9";" 0.00";" -2.078";"disseminate";"0.1494152045"
" 4";" 40";"10.00";" -2.060";"intersection";"0.1511699288"
"*****";"*";"*";"*";"*";"*"
"0";"12";"0";"-2.784";"might";"0.09522691"
"0";"11";"0";"-2.548";"further";"0.11044605"
"0";"11";"0";"-2.548";"really";"0.11044605"
"*";"*";"*";"*";"*";"*"
"25";"200";"12.5";"-6.942";"*year_2012-01-01";"0.008418804"
